airflow,brand_id,capacity_class,capacity_kw,confidence,cooling_capacity_btu_max,cooling_capacity_btu_min,cooling_capacity_kw_max,cooling_capacity_kw_min,cooling_type,cop,cspf,equipment_subtype,equipment_type,external_static_pressure_pa,extraction_method,frequency,frequency_source,gas_pipe_mm,indoor_model,inverter,is_active,issues,liquid_pipe_mm,max_actual_pipe_length_m,max_height_difference_m,mode,model_code,name,noise_level,outdoor_family_label,outdoor_model,outdoor_series,phase,power_variant,product_category_id,readiness,refrigerant,refrigerant_gas,robots,schema_enabled,series,sku,source_column,source_page,source_pdf,source_pdf_page,source_printed_page,source_row,source_section,source_sha256,source_table,technical_capacity_btu,voltage,voltage_source
28 / 25 / 22,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,10900,-11.2,3.2,2_chieu,3.04,5.27,Tủ đứng đặt sàn,floor_standing,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FVA100AMVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FVA100AMVM/RZA100DV1,Điều hòa Daikin SkyAir Tủ đứng đặt sàn FVA100AMVM/RZA100DV1,50 / 47 / 44,Inverter cao cấp,RZA100DV1,RZA,1,Dàn nóng,25,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Tủ đứng đặt sàn,FVA100AMVM-RZA100DV1,8,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,34100,220-240,"1 Pha, 220-240V, 50Hz"
28 / 26 / 24,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,17100,-14.0,5.0,2_chieu,3.25,5.43,Tủ đứng đặt sàn,floor_standing,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FVA125AMVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FVA125AMVM/RZA125DV1,Điều hòa Daikin SkyAir Tủ đứng đặt sàn FVA125AMVM/RZA125DV1,51 / 48 / 46,Inverter cao cấp,RZA125DV1,RZA,1,Dàn nóng,25,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Tủ đứng đặt sàn,FVA125AMVM-RZA125DV1,9,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,42700,220-240,"1 Pha, 220-240V, 50Hz"
30 / 28 / 26,1,140,14.0,VERIFIED_TECHNICAL_TABLE,-54600,17100,-16.0,5.0,2_chieu,3.11,5.02,Tủ đứng đặt sàn,floor_standing,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FVA140AMVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FVA140AMVM/RZA140DV1,Điều hòa Daikin SkyAir Tủ đứng đặt sàn FVA140AMVM/RZA140DV1,53 / 51 / 48,Inverter cao cấp,RZA140DV1,RZA,1,Dàn nóng,25,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Tủ đứng đặt sàn,FVA140AMVM-RZA140DV1,10,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,47800,220-240,"1 Pha, 220-240V, 50Hz"
15 / 13.5 / 12 / 11 / 10,1,50,5.0,VERIFIED_TECHNICAL_TABLE,-20500,4800,-6.0,1.4,2_chieu,3.85,6.12,Áp trần,ceiling_suspended,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FHA50CVMV,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,heat_pump,FHA50CVMV/RZA50DV2V,Điều hòa Daikin SkyAir Áp trần FHA50CVMV/RZA50DV2V,37 / 36 / 35 / 33.5 / 32,Inverter cao cấp,RZA50DV2V,RZA,1,Dàn nóng,23,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp trần,FHA50CVMV-RZA50DV2V,5,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,17100,220,"1 Phase, 220V, 50Hz"
15 / 13.5 / 12 / 11 / 10,1,60,6.0,VERIFIED_TECHNICAL_TABLE,-24200,4800,-7.1,1.4,2_chieu,3.61,5.65,Áp trần,ceiling_suspended,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FHA60CVMV,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,heat_pump,FHA60CVMV/RZA60DV2V,Điều hòa Daikin SkyAir Áp trần FHA60CVMV/RZA60DV2V,37 / 36 / 35 / 33.5 / 32,Inverter cao cấp,RZA60DV2V,RZA,1,Dàn nóng,23,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp trần,FHA60CVMV-RZA60DV2V,6,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,20500,220,"1 Phase, 220V, 50Hz"
20.5 / 18.8 / 17 / 15.5 / 14,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,10900,-8.0,3.2,2_chieu,3.40,5.61,Áp trần,ceiling_suspended,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FHA71CVMV,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FHA71CVMV/RZA71DV1,Điều hòa Daikin SkyAir Áp trần FHA71CVMV/RZA71DV1,38 / 37 / 36 / 35 / 34,Inverter cao cấp,RZA71DV1,RZA,1,Dàn nóng,23,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp trần,FHA71CVMV-RZA71DV1,7,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,24200,220-240,"1 Phase, 220-240V, 50Hz"
28 / 26 / 24 / 22 / 20,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,10900,-11.2,3.2,2_chieu,3.11,5.37,Áp trần,ceiling_suspended,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FHA100CVMV,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FHA100CVMV/RZA100DV1,Điều hòa Daikin SkyAir Áp trần FHA100CVMV/RZA100DV1,42 / 40 / 38 / 36 / 34,Inverter cao cấp,RZA100DV1,RZA,1,Dàn nóng,23,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp trần,FHA100CVMV-RZA100DV1,8,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,34100,220-240,"1 Phase, 220-240V, 50Hz"
31 / 29 / 27 / 25 / 23,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,17100,-14.0,5.0,2_chieu,3.45,5.62,Áp trần,ceiling_suspended,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FHA125CVMA,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FHA125CVMA/RZA125DV1,Điều hòa Daikin SkyAir Áp trần FHA125CVMA/RZA125DV1,44 / 42.5 / 41 / 39 / 37,Inverter cao cấp,RZA125DV1,RZA,1,Dàn nóng,23,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp trần,FHA125CVMA-RZA125DV1,9,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,42700,220-240,"1 Phase, 220-240V, 50Hz"
34 / 31.5 / 29 / 26.5 / 24,1,140,14.0,VERIFIED_TECHNICAL_TABLE,-54600,17100,-16.0,5.0,2_chieu,3.13,5.02,Áp trần,ceiling_suspended,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FHA140CVMA,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FHA140CVMA/RZA140DV1,Điều hòa Daikin SkyAir Áp trần FHA140CVMA/RZA140DV1,46 / 44 / 42 / 40 / 38,Inverter cao cấp,RZA140DV1,RZA,1,Dàn nóng,23,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp trần,FHA140CVMA-RZA140DV1,10,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,47800,220-240,"1 Phase, 220-240V, 50Hz"
28 / 25 / 22,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,17100,-11.2,5.0,2_chieu,3.33,5.60,Tủ đứng đặt sàn,floor_standing,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FVA100AMVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FVA100AMVM/RZA100DY1,Điều hòa Daikin SkyAir Tủ đứng đặt sàn FVA100AMVM/RZA100DY1,50 / 47 / 44,Inverter cao cấp,RZA100DY1,RZA,3,Dàn nóng,25,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Tủ đứng đặt sàn,FVA100AMVM-RZA100DY1,5,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,34100,380-415,"3 Pha, 380-415V, 50Hz"
28 / 26 / 24,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,17100,-14.0,5.0,2_chieu,3.25,5.43,Tủ đứng đặt sàn,floor_standing,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FVA125AMVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FVA125AMVM/RZA125DY1,Điều hòa Daikin SkyAir Tủ đứng đặt sàn FVA125AMVM/RZA125DY1,51 / 48 / 46,Inverter cao cấp,RZA125DY1,RZA,3,Dàn nóng,25,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Tủ đứng đặt sàn,FVA125AMVM-RZA125DY1,6,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,42700,380-415,"3 Pha, 380-415V, 50Hz"
30 / 28 / 26,1,140,14.0,VERIFIED_TECHNICAL_TABLE,-54600,17100,-16.0,5.0,2_chieu,3.11,5.02,Tủ đứng đặt sàn,floor_standing,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FVA140AMVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FVA140AMVM/RZA140DY1,Điều hòa Daikin SkyAir Tủ đứng đặt sàn FVA140AMVM/RZA140DY1,53 / 51 / 48,Inverter cao cấp,RZA140DY1,RZA,3,Dàn nóng,25,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Tủ đứng đặt sàn,FVA140AMVM-RZA140DY1,7,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,47800,380-415,"3 Pha, 380-415V, 50Hz"
28 / 26 / 24 / 22 / 20,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,17100,-11.2,5.0,2_chieu,3.59,5.86,Áp trần,ceiling_suspended,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FHA100CVMV,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FHA100CVMV/RZA100DY1,Điều hòa Daikin SkyAir Áp trần FHA100CVMV/RZA100DY1,42 / 40 / 38 / 36 / 34,Inverter cao cấp,RZA100DY1,RZA,3,Dàn nóng,23,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp trần,FHA100CVMV-RZA100DY1,5,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,34100,380-415,"3 Phase, 380-415V, 50Hz"
31 / 29 / 27 / 25 / 23,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,17100,-14.0,5.0,2_chieu,3.45,5.62,Áp trần,ceiling_suspended,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FHA125CVMA,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FHA125CVMA/RZA125DY1,Điều hòa Daikin SkyAir Áp trần FHA125CVMA/RZA125DY1,44 / 42.5 / 41 / 39 / 37,Inverter cao cấp,RZA125DY1,RZA,3,Dàn nóng,23,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp trần,FHA125CVMA-RZA125DY1,6,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,42700,380-415,"3 Phase, 380-415V, 50Hz"
34 / 31.5 / 29 / 26.5 / 24,1,140,14.0,VERIFIED_TECHNICAL_TABLE,-54600,17100,-16.0,5.0,2_chieu,3.13,5.02,Áp trần,ceiling_suspended,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FHA140CVMA,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FHA140CVMA/RZA140DY1,Điều hòa Daikin SkyAir Áp trần FHA140CVMA/RZA140DY1,46 / 44 / 42 / 40 / 38,Inverter cao cấp,RZA140DY1,RZA,3,Dàn nóng,23,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp trần,FHA140CVMA-RZA140DY1,7,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,47800,380-415,"3 Phase, 380-415V, 50Hz"
19 / 14 / 11,1,40,4.0,VERIFIED_TECHNICAL_TABLE,-15400,6100,-4.5,1.8,1_chieu,4.26,6.18,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FCFC40DVM,1,0,,o/6.4,30 (Chiều dài tương đương 40),15,cooling_only,FCFC40DVM/RZFC40EVM,Điều hòa Daikin SkyAir Round Flow FCFC40DVM/RZFC40EVM,37 / 32 / 28,Inverter tiêu chuẩn,RZFC40EVM,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Round Flow,FCFC40DVM-RZFC40EVM,6,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,13600,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
19 / 14 / 11,1,50,5.0,VERIFIED_TECHNICAL_TABLE,-19100,7800,-5.6,2.3,1_chieu,3.68,5.71,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FCFC50DVM,1,0,,o/6.4,30 (Chiều dài tương đương 40),15,cooling_only,FCFC50DVM/RZFC50EVM,Điều hòa Daikin SkyAir Round Flow FCFC50DVM/RZFC50EVM,37 / 32 / 28,Inverter tiêu chuẩn,RZFC50EVM,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Round Flow,FCFC50DVM-RZFC50EVM,7,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,17100,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
19 / 14 / 11,1,60,6.0,VERIFIED_TECHNICAL_TABLE,-21500,8900,-6.3,2.6,1_chieu,3.21,5.51,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FCFC60DVM,1,0,,o/6.4,30 (Chiều dài tương đương 40),15,cooling_only,FCFC60DVM/RZFC60EVM,Điều hòa Daikin SkyAir Round Flow FCFC60DVM/RZFC60EVM,37 / 32 / 28,Inverter tiêu chuẩn,RZFC60EVM,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Round Flow,FCFC60DVM-RZFC60EVM,8,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,20500,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
23 / 18 / 13,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,10900,-8.0,3.2,1_chieu,3.48,5.51,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FCFC71DVM,1,0,,o/9.5,30 (Chiều dài tương đương 40),15,cooling_only,FCFC71DVM/RZFC71EVM,Điều hòa Daikin SkyAir Round Flow FCFC71DVM/RZFC71EVM,37 / 34 / 28,Inverter tiêu chuẩn,RZFC71EVM,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Round Flow,FCFC71DVM-RZFC71EVM,9,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,24200,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
23 / 18 / 13,1,85,8.5,VERIFIED_TECHNICAL_TABLE,-34100,14300,-10.0,4.2,1_chieu,3.28,5.09,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FCFC85DVM,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FCFC85DVM/RZFC85EVM,Điều hòa Daikin SkyAir Round Flow FCFC85DVM/RZFC85EVM,38 / 34 / 29,Inverter tiêu chuẩn,RZFC85EVM,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Round Flow,FCFC85DVM-RZFC85EVM,10,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,29000,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
34 / 27 / 20,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,17100,-11.2,5.0,1_chieu,3.09,4.90,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50 / 60Hz,50 / 60Hz,,FCFC100DVM,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,cooling_only,FCFC100DVM/RZFC100EVM,Điều hòa Daikin SkyAir Round Flow FCFC100DVM/RZFC100EVM,45 / 38 / 33,Inverter tiêu chuẩn,RZFC100EVM,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - Round Flow,FCFC100DVM-RZFC100EVM,11,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,34100,220-240/220-230,"1 Pha, 220-240 / 220-230V, 50 / 60Hz"
24.2 / 20.2 / 16.8 / 13.3,1,50,5.42,VERIFIED_TECHNICAL_TABLE,-19100,7800,-5.60,2.30,1_chieu,3.23,4.54.713,KIRIU Surround,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFG50AV1V,1,0,,6.4,30,15,cooling_only,FCFG50AV1V/RZFC50AV1V,Điều hòa Daikin SkyAir KIRIU Surround FCFG50AV1V/RZFC50AV1V,44 / 40 / 37 / 34,Inverter tiêu chuẩn,RZFC50AV1V,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - KIRIU Surround,FCFG50AV1V-RZFC50AV1V,6,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,18500,220-240,"1 Pha, 220-240 / 50Hz"
24.2 / 20.2 / 16.8 / 13.3,1,60,6.0,VERIFIED_TECHNICAL_TABLE,-21500,8900,-6.30,2.60,1_chieu,3.07,4.34,KIRIU Surround,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFG60AV1V,1,0,,6.4,30,15,cooling_only,FCFG60AV1V/RZFC60AGV19,Điều hòa Daikin SkyAir KIRIU Surround FCFG60AV1V/RZFC60AGV19,44 / 40 / 37 / 34,Inverter tiêu chuẩn,RZFC60AGV19,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - KIRIU Surround,FCFG60AV1V-RZFC60AGV19,7,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,20500,220-240,"1 Pha, 220-240 / 50Hz"
24.2 / 20.2 / 16.8 / 13.3,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,10900,-8.0,3.20,1_chieu,3.43,4.904.78,KIRIU Surround,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFG71AV1V,1,0,,9.5,30,15,cooling_only,FCFG71AV1V/RZFC71AGV19,Điều hòa Daikin SkyAir KIRIU Surround FCFG71AV1V/RZFC71AGV19,44 / 40 / 37 / 35,Inverter tiêu chuẩn,RZFC71AGV19,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - KIRIU Surround,FCFG71AV1V-RZFC71AGV19,8,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,24200,220-240,"1 Pha, 220-240 / 50Hz"
24.2 / 20.2 / 16.8 / 13.3,1,85,8.79,VERIFIED_TECHNICAL_TABLE,-34100,14300,-10.0,4.20,1_chieu,3.24,4.67,KIRIU Surround,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFG85AV1V,1,0,,9.5,50,30,cooling_only,FCFG85AV1V/RZFC85AGV19,Điều hòa Daikin SkyAir KIRIU Surround FCFG85AV1V/RZFC85AGV19,44 / 40 / 37 / 35,Inverter tiêu chuẩn,RZFC85AGV19,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - KIRIU Surround,FCFG85AV1V-RZFC85AGV19,9,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,30000,220-240,"1 Pha, 220-240 / 50Hz"
30.4 / 27.2 / 23.5 / 20.4,1,100,10.55,VERIFIED_TECHNICAL_TABLE,-38200,17100,-11.20,5.0,1_chieu,3.04,4.68,KIRIU Surround,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFG100AV1V,1,0,,9.5,50,30,cooling_only,FCFG100AV1V/RZFC100AV19,Điều hòa Daikin SkyAir KIRIU Surround FCFG100AV1V/RZFC100AV19,48 / 46 / 43 / 40,Inverter tiêu chuẩn,RZFC100AV19,RZFC,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - KIRIU Surround,FCFG100AV1V-RZFC100AV19,10,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,36000,220-240,"1 Pha, 220-240 / 50Hz"
30.4 / 27.2 / 23.5 / 20.4,1,125,12.31,VERIFIED_TECHNICAL_TABLE,-47800,19500,-14.0,5.70,1_chieu,2.92,4.67 4.29,KIRIU Surround,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCFG125AV1V,1,0,,9.5,50,30,cooling_only,FCFG125AV1V/RZFC125AY19,Điều hòa Daikin SkyAir KIRIU Surround FCFG125AV1V/RZFC125AY19,48 / 46 / 43 / 40,Inverter tiêu chuẩn,RZFC125AY19,RZFC,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZFC - KIRIU Surround,FCFG125AV1V-RZFC125AY19,12,61,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,61,120|121,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,42000,380-415,"3 Pha, 380-415 / 50Hz"
