indoor_model,outdoor_model,series,feature_key,availability,condition,source_page,confidence
FTHF60AVMV,RHF60AVMV,FTHF,night_mode,YES,,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,comfort_sleep,NO,,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,comfort_airflow,YES,,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,airflow_3d,NO,,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,intelligent_eye,YES,,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,intelligent_eye_2_area,NO,,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,standby_saving,YES,,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,econo,YES,,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,smartphone_control,OPTIONAL_ACCESSORY,Tùy chọn,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,backlit_remote,YES,50/60/71 only,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,child_lock,YES,50/60/71 only,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,timer,YES,,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,super_pcb,NO,25/35 only,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,anti_corrosion_fin,YES,,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,microchannel,NO,,4-5,VERIFIED
FTHF60AVMV,RHF60AVMV,FTHF,dual_power_supply,NO,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,hybrid_cooling,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,humidity_sensor,NO,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,humi_comfort,NO,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,humi_comfort_plus,NO,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,streamer,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,anti_mold_streamer,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,anti_mold_indoor,NO,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,enzyme_blue_pm25,NO,Enzyme Blue; catalog does not mark PM2.5,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,powerful,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,indoor_quiet,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,outdoor_quiet,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,night_mode,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,comfort_sleep,NO,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,comfort_airflow,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,airflow_3d,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,intelligent_eye,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,intelligent_eye_2_area,NO,25/35 only,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,standby_saving,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,econo,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,smartphone_control,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,backlit_remote,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,child_lock,NO,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,timer,YES,24H,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,super_pcb,YES,,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,anti_corrosion_fin,NO,25/35 only,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,microchannel,YES,50/60/71 only,4-5,VERIFIED
FTKZ71VVMV,RKZ71VVMV,FTKZ,dual_power_supply,NO,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,hybrid_cooling,NO,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,humidity_sensor,NO,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,humi_comfort,NO,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,humi_comfort_plus,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,streamer,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,anti_mold_streamer,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,anti_mold_indoor,NO,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,enzyme_blue_pm25,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,powerful,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,indoor_quiet,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,outdoor_quiet,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,night_mode,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,comfort_sleep,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,comfort_airflow,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,airflow_3d,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,intelligent_eye,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,intelligent_eye_2_area,NO,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,standby_saving,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,econo,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,smartphone_control,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,backlit_remote,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,child_lock,NO,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,timer,YES,24H,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,super_pcb,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,anti_corrosion_fin,YES,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,microchannel,NO,,4-5,VERIFIED
FTKM71AVMV,RKM71AVMV,FTKM,dual_power_supply,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,hybrid_cooling,NO,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,humidity_sensor,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,humi_comfort,NO,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,humi_comfort_plus,NO,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,streamer,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,anti_mold_streamer,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,anti_mold_indoor,NO,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,enzyme_blue_pm25,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,powerful,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,indoor_quiet,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,outdoor_quiet,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,night_mode,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,comfort_sleep,NO,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,comfort_airflow,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,airflow_3d,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,intelligent_eye,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,intelligent_eye_2_area,NO,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,standby_saving,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,econo,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,smartphone_control,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,backlit_remote,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,child_lock,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,timer,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,super_pcb,YES,,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,anti_corrosion_fin,NO,25/35 only,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,microchannel,YES,50/60/71 only,4-5,VERIFIED
FTKY71ZVMV,RKY71ZVMV,FTKY,dual_power_supply,NO,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,hybrid_cooling,NO,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,humidity_sensor,NO,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,humi_comfort,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,humi_comfort_plus,NO,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,streamer,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,anti_mold_streamer,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,anti_mold_indoor,NO,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,enzyme_blue_pm25,YES,50/60/71 only,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,powerful,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,indoor_quiet,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,outdoor_quiet,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,night_mode,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,comfort_sleep,NO,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,comfort_airflow,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,airflow_3d,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,intelligent_eye,NO,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,intelligent_eye_2_area,NO,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,standby_saving,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,econo,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,smartphone_control,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,backlit_remote,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,child_lock,NO,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,timer,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,super_pcb,YES,,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,anti_corrosion_fin,NO,25/35/50 only,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,microchannel,YES,60/71 only,4-5,VERIFIED
FTKF71ZVMV,RKF71ZVMV,FTKF,dual_power_supply,YES,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,hybrid_cooling,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,humidity_sensor,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,humi_comfort,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,humi_comfort_plus,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,streamer,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,anti_mold_streamer,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,anti_mold_indoor,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,enzyme_blue_pm25,OPTIONAL,Tùy chọn,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,powerful,YES,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,indoor_quiet,YES,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,outdoor_quiet,YES,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,night_mode,YES,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,comfort_sleep,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,comfort_airflow,YES,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,airflow_3d,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,intelligent_eye,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,intelligent_eye_2_area,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,standby_saving,YES,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,econo,YES,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,smartphone_control,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,backlit_remote,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,child_lock,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,timer,YES,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,super_pcb,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,anti_corrosion_fin,YES,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,microchannel,NO,,4-5,VERIFIED
FTF85XV1V,RF85XV1V,FTF,dual_power_supply,NO,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,hybrid_cooling,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,humidity_sensor,NO,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,humi_comfort,NO,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,humi_comfort_plus,NO,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,streamer,NO,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,anti_mold_streamer,NO,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,anti_mold_indoor,NO,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,enzyme_blue_pm25,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,powerful,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,indoor_quiet,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,outdoor_quiet,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,night_mode,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,comfort_sleep,NO,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,comfort_airflow,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,airflow_3d,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,intelligent_eye,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,intelligent_eye_2_area,NO,25/35 only,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,standby_saving,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,econo,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,smartphone_control,OPTIONAL_ACCESSORY,Tùy chọn,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,backlit_remote,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,child_lock,NO,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,timer,YES,24H,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,super_pcb,NO,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,anti_corrosion_fin,YES,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,microchannel,NO,,4-5,VERIFIED
FTXM71XVMV,RXM71XVMV,FTXM,dual_power_supply,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,hybrid_cooling,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,humidity_sensor,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,humi_comfort,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,humi_comfort_plus,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,streamer,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,anti_mold_streamer,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,anti_mold_indoor,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,enzyme_blue_pm25,NO,Enzyme Blue; catalog does not mark PM2.5,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,powerful,YES,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,indoor_quiet,YES,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,outdoor_quiet,YES,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,night_mode,YES,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,comfort_sleep,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,comfort_airflow,YES,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,airflow_3d,YES,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,intelligent_eye,YES,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,intelligent_eye_2_area,NO,25/35 only,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,standby_saving,YES,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,econo,YES,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,smartphone_control,OPTIONAL_ACCESSORY,Tùy chọn,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,backlit_remote,YES,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,child_lock,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,timer,YES,24H,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,super_pcb,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,anti_corrosion_fin,YES,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,microchannel,NO,,4-5,VERIFIED
FTXV71QVMV,RXV71QVMV,FTXV,dual_power_supply,NO,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,hybrid_cooling,NO,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,humidity_sensor,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,humi_comfort,NO,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,humi_comfort_plus,NO,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,streamer,NO,25/35 only,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,anti_mold_streamer,NO,25/35 only,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,anti_mold_indoor,YES,50/60/71 only,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,enzyme_blue_pm25,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,powerful,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,indoor_quiet,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,outdoor_quiet,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,night_mode,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,comfort_sleep,NO,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,comfort_airflow,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,airflow_3d,NO,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,intelligent_eye,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,intelligent_eye_2_area,NO,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,standby_saving,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,econo,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,smartphone_control,OPTIONAL_ACCESSORY,Tùy chọn,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,backlit_remote,YES,50/60/71 only,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,child_lock,YES,50/60/71 only,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,timer,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,super_pcb,NO,25/35 only,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,anti_corrosion_fin,YES,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,microchannel,NO,,4-5,VERIFIED
FTHF71AVMV,RHF71AVMV,FTHF,dual_power_supply,NO,,4-5,VERIFIED
